Waktu,Suhu (°C),Kelembapan (%),Tekanan (hPa)
2025-05-17 08:22:35,32.2,78.71,1009.91
2025-05-17 08:22:35,32.2,78.71,1009.91
2025-05-17 08:22:34,32.21,78.7,1009.91
2025-05-17 08:22:34,32.21,78.7,1009.91
2025-05-17 08:22:33,32.21,78.7,1009.88
2025-05-17 08:22:33,32.21,78.7,1009.88
2025-05-17 08:22:32,32.22,78.68,1009.88
2025-05-17 08:22:32,32.22,78.68,1009.88
2025-05-17 08:22:31,32.23,78.66,1009.88
2025-05-17 08:22:31,32.23,78.66,1009.88
2025-05-17 08:22:30,32.23,78.66,1009.89
2025-05-17 08:22:30,32.23,78.66,1009.89
2025-05-17 08:22:29,32.22,78.66,1009.89
2025-05-17 08:22:29,32.22,78.66,1009.89
2025-05-17 08:22:28,32.23,78.65,1009.9
2025-05-17 08:22:28,32.23,78.65,1009.9
2025-05-17 08:22:28,32.22,78.66,1009.88
2025-05-17 08:22:28,32.22,78.66,1009.88
2025-05-17 08:22:27,32.22,78.63,1009.88
2025-05-17 08:22:26,32.22,78.63,1009.89
2025-05-17 08:22:26,32.22,78.63,1009.89
2025-05-17 08:22:26,32.22,78.63,1009.88
2025-05-17 08:22:24,32.22,78.61,1009.92
2025-05-17 08:22:24,32.22,78.61,1009.92
2025-05-17 08:22:23,32.22,78.61,1009.89
2025-05-17 08:22:23,32.22,78.61,1009.89
2025-05-17 08:22:22,32.23,78.61,1009.87
2025-05-17 08:22:22,32.23,78.61,1009.87
2025-05-17 08:22:21,32.23,78.6,1009.88
2025-05-17 08:22:21,32.23,78.6,1009.88
2025-05-17 08:22:20,32.23,78.59,1009.88
2025-05-17 08:22:20,32.23,78.59,1009.88
2025-05-17 08:22:19,32.23,78.58,1009.9
2025-05-17 08:22:19,32.23,78.58,1009.9
2025-05-17 08:22:18,32.24,78.57,1009.9
2025-05-17 08:22:18,32.24,78.57,1009.9
2025-05-17 08:22:17,32.26,78.57,1009.9
2025-05-17 08:22:17,32.26,78.57,1009.9
2025-05-17 08:22:16,32.27,78.56,1009.91
2025-05-17 08:22:16,32.27,78.56,1009.91
2025-05-17 08:22:15,32.27,78.55,1009.89
2025-05-17 08:22:15,32.27,78.55,1009.89
2025-05-17 08:22:14,32.27,78.55,1009.9
2025-05-17 08:22:14,32.27,78.55,1009.9
2025-05-17 08:22:13,32.28,78.55,1009.88
2025-05-17 08:22:13,32.28,78.55,1009.88
2025-05-17 08:22:12,32.26,78.55,1009.88
2025-05-17 08:22:12,32.26,78.55,1009.88
2025-05-17 08:22:11,32.26,78.55,1009.89
2025-05-17 08:22:11,32.26,78.55,1009.89
2025-05-17 08:22:10,32.25,78.55,1009.85
2025-05-17 08:22:10,32.25,78.55,1009.85
2025-05-17 08:22:09,32.25,78.54,1009.86
2025-05-17 08:22:09,32.25,78.54,1009.86
2025-05-17 08:22:08,32.26,78.54,1009.86
2025-05-17 08:22:08,32.26,78.54,1009.86
2025-05-17 08:22:07,32.26,78.54,1009.88
2025-05-17 08:22:07,32.26,78.54,1009.88
2025-05-17 08:22:06,32.26,78.52,1009.87
2025-05-17 08:22:06,32.26,78.52,1009.87
2025-05-17 08:22:05,32.27,78.52,1009.87
2025-05-17 08:22:05,32.27,78.52,1009.87
2025-05-17 08:22:04,32.26,78.5,1009.85
2025-05-17 08:22:04,32.26,78.5,1009.85
2025-05-17 08:22:03,32.26,78.49,1009.85
2025-05-17 08:22:03,32.26,78.49,1009.85
2025-05-17 08:22:02,32.27,78.5,1009.9
2025-05-17 08:22:02,32.27,78.5,1009.9
2025-05-17 08:22:01,32.27,78.51,1009.88
2025-05-17 08:22:01,32.27,78.51,1009.88
2025-05-17 08:22:00,32.27,78.48,1009.88
2025-05-17 08:22:00,32.27,78.51,1009.88
2025-05-17 08:22:00,32.27,78.51,1009.88
2025-05-17 08:21:59,32.27,78.48,1009.88
2025-05-17 08:21:58,32.28,78.47,1009.89
2025-05-17 08:21:58,32.28,78.47,1009.89
2025-05-17 08:21:57,32.28,78.48,1009.9
2025-05-17 08:21:57,32.28,78.48,1009.9
2025-05-17 08:21:56,32.29,78.45,1009.88
2025-05-17 08:21:56,32.29,78.45,1009.88
2025-05-17 08:21:55,32.29,78.46,1009.86
2025-05-17 08:21:55,32.29,78.46,1009.86
2025-05-17 08:21:54,32.28,78.46,1009.9
2025-05-17 08:21:54,32.28,78.46,1009.9
2025-05-17 08:21:53,32.29,78.43,1009.89
2025-05-17 08:21:53,32.29,78.43,1009.89
2025-05-17 08:21:52,32.3,78.43,1009.87
2025-05-17 08:21:52,32.3,78.43,1009.87
2025-05-17 08:21:51,32.3,78.41,1009.87
2025-05-17 08:21:51,32.3,78.41,1009.87
2025-05-17 08:21:50,32.31,78.41,1009.88
2025-05-17 08:21:50,32.31,78.41,1009.88
2025-05-17 08:21:49,32.32,78.4,1009.87
2025-05-17 08:21:49,32.32,78.4,1009.87
2025-05-17 08:21:48,32.31,78.41,1009.88
2025-05-17 08:21:48,32.31,78.41,1009.88
2025-05-17 08:21:47,32.3,78.42,1009.86
2025-05-17 08:21:47,32.3,78.42,1009.86
2025-05-17 08:21:46,32.31,78.41,1009.87
2025-05-17 08:21:46,32.31,78.41,1009.87
2025-05-17 08:21:45,32.32,78.4,1009.9
2025-05-17 08:21:45,32.32,78.4,1009.9
2025-05-17 08:21:44,32.31,78.4,1009.89
2025-05-17 08:21:44,32.31,78.4,1009.89
2025-05-17 08:21:43,32.3,78.42,1009.88
2025-05-17 08:21:43,32.3,78.42,1009.88
2025-05-17 08:21:43,32.31,78.4,1009.89
2025-05-17 08:21:43,32.31,78.4,1009.89
2025-05-17 08:21:42,32.31,78.4,1009.88
2025-05-17 08:21:42,32.31,78.4,1009.88
2025-05-17 08:21:40,32.3,78.42,1009.88
2025-05-17 08:21:40,32.3,78.42,1009.88
2025-05-17 08:21:39,32.3,78.42,1009.85
2025-05-17 08:21:39,32.3,78.42,1009.85
2025-05-17 08:21:38,32.29,78.43,1009.84
2025-05-17 08:21:38,32.29,78.43,1009.84
2025-05-17 08:21:37,32.29,78.43,1009.85
2025-05-17 08:21:37,32.29,78.43,1009.85
2025-05-17 08:21:36,32.29,78.46,1009.88
2025-05-17 08:21:36,32.29,78.46,1009.88
2025-05-17 08:21:35,32.25,78.47,1009.89
2025-05-17 08:21:35,32.25,78.47,1009.89
2025-05-17 08:21:34,32.25,78.46,1009.9
2025-05-17 08:21:34,32.25,78.46,1009.9
2025-05-17 08:21:33,32.26,78.45,1009.89
2025-05-17 08:21:33,32.26,78.45,1009.89
2025-05-17 08:21:32,32.26,78.44,1009.86
2025-05-17 08:21:32,32.26,78.44,1009.86
2025-05-17 08:21:31,32.26,78.43,1009.86
2025-05-17 08:21:31,32.26,78.43,1009.86
2025-05-17 08:21:30,32.28,78.43,1009.88
2025-05-17 08:21:30,32.28,78.43,1009.88
2025-05-17 08:21:29,32.28,78.43,1009.88
2025-05-17 08:21:29,32.28,78.43,1009.88
2025-05-17 08:21:28,32.29,78.44,1009.87
2025-05-17 08:21:28,32.29,78.44,1009.87
2025-05-17 08:21:27,32.29,78.43,1009.88
2025-05-17 08:21:27,32.29,78.43,1009.88
2025-05-17 08:21:26,32.3,78.44,1009.88
2025-05-17 08:21:26,32.3,78.44,1009.88
2025-05-17 08:21:25,32.3,78.43,1009.88
2025-05-17 08:21:25,32.3,78.43,1009.88
2025-05-17 08:21:24,32.3,78.45,1009.87
2025-05-17 08:21:24,32.3,78.45,1009.87
2025-05-17 08:21:23,32.3,78.46,1009.86
2025-05-17 08:21:23,32.3,78.46,1009.86
2025-05-17 08:21:22,32.29,78.48,1009.87
2025-05-17 08:21:22,32.29,78.48,1009.87
2025-05-17 08:21:21,32.28,78.46,1009.89
2025-05-17 08:21:21,32.28,78.46,1009.89
2025-05-17 08:21:20,32.25,78.45,1009.86
2025-05-17 08:21:20,32.25,78.45,1009.86
2025-05-17 08:21:19,32.25,78.45,1009.86
2025-05-17 08:21:19,32.25,78.45,1009.86
2025-05-17 08:21:18,32.25,78.44,1009.88
2025-05-17 08:21:18,32.25,78.44,1009.88
2025-05-17 08:21:17,32.26,78.44,1009.91
2025-05-17 08:21:17,32.26,78.44,1009.91
2025-05-17 08:21:15,32.27,78.44,1009.88
2025-05-17 08:21:15,32.27,78.44,1009.88
2025-05-17 08:21:14,32.27,78.45,1009.88
2025-05-17 08:21:14,32.27,78.45,1009.88
2025-05-17 08:21:13,32.28,78.44,1009.87
2025-05-17 08:21:13,32.28,78.44,1009.87
2025-05-17 08:21:12,32.31,78.39,1009.89
2025-05-17 08:21:12,32.31,78.39,1009.89
2025-05-17 08:21:12,32.29,78.41,1009.89
2025-05-17 08:21:12,32.29,78.41,1009.89
2025-05-17 08:21:10,32.31,78.39,1009.89
2025-05-17 08:21:10,32.31,78.39,1009.89
2025-05-17 08:21:09,32.3,78.39,1009.86
2025-05-17 08:21:09,32.3,78.39,1009.86
2025-05-17 08:21:08,32.31,78.38,1009.9
2025-05-17 08:21:08,32.31,78.38,1009.9
2025-05-17 08:21:07,32.31,78.38,1009.87
2025-05-17 08:21:07,32.31,78.38,1009.87
2025-05-17 08:21:06,32.32,78.37,1009.88
2025-05-17 08:21:06,32.32,78.37,1009.88
2025-05-17 08:21:05,32.3,78.37,1009.9
2025-05-17 08:21:05,32.3,78.37,1009.9
2025-05-17 08:21:04,32.31,78.38,1009.86
2025-05-17 08:21:04,32.31,78.38,1009.86
2025-05-17 08:21:03,32.31,78.38,1009.86
2025-05-17 08:21:03,32.31,78.38,1009.86
2025-05-17 08:21:02,32.3,78.39,1009.9
2025-05-17 08:21:02,32.3,78.39,1009.9
2025-05-17 08:21:01,32.3,78.39,1009.86
2025-05-17 08:21:01,32.3,78.39,1009.86
2025-05-17 08:21:00,32.29,78.39,1009.85
2025-05-17 08:21:00,32.29,78.39,1009.85
2025-05-17 08:20:59,32.29,78.38,1009.84
2025-05-17 08:20:58,32.28,78.39,1009.85
2025-05-17 08:20:57,32.28,78.4,1009.87
2025-05-17 08:20:57,32.28,78.4,1009.87
2025-05-17 08:20:56,32.29,78.39,1009.89
2025-05-17 08:20:56,32.29,78.39,1009.89
2025-05-17 08:20:55,32.29,78.4,1009.89
2025-05-17 08:20:55,32.29,78.4,1009.89
2025-05-17 08:20:54,32.3,78.39,1009.88
2025-05-17 08:20:54,32.3,78.39,1009.88
2025-05-17 08:20:53,32.31,78.4,1009.9
2025-05-17 08:20:53,32.31,78.4,1009.9
2025-05-17 08:20:52,32.3,78.4,1009.88
2025-05-17 08:20:52,32.3,78.4,1009.88
2025-05-17 08:20:51,32.3,78.42,1009.88
2025-05-17 08:20:51,32.3,78.42,1009.88
2025-05-17 08:20:50,32.29,78.42,1009.86
2025-05-17 08:20:50,32.29,78.42,1009.86
2025-05-17 08:20:49,32.28,78.43,1009.9
2025-05-17 08:20:49,32.28,78.43,1009.9
2025-05-17 08:20:48,32.27,78.43,1009.87
2025-05-17 08:20:48,32.27,78.43,1009.87
2025-05-17 08:20:47,32.25,78.42,1009.86
2025-05-17 08:20:47,32.25,78.42,1009.86
2025-05-17 08:20:46,32.24,78.44,1009.88
2025-05-17 08:20:46,32.24,78.44,1009.88
2025-05-17 08:20:45,32.24,78.43,1009.89
2025-05-17 08:20:45,32.24,78.43,1009.89
2025-05-17 08:20:44,32.24,78.44,1009.88
2025-05-17 08:20:44,32.24,78.44,1009.88
2025-05-17 08:20:43,32.25,78.44,1009.87
2025-05-17 08:20:43,32.25,78.44,1009.87
2025-05-17 08:20:42,32.26,78.45,1009.89
2025-05-17 08:20:42,32.26,78.45,1009.89
2025-05-17 08:20:41,32.27,78.46,1009.87
2025-05-17 08:20:41,32.27,78.46,1009.87
2025-05-17 08:20:40,32.27,78.46,1009.87
2025-05-17 08:20:40,32.27,78.46,1009.87
2025-05-17 08:20:39,32.28,78.46,1009.89
2025-05-17 08:20:39,32.28,78.46,1009.89
2025-05-17 08:20:38,32.28,78.46,1009.86
2025-05-17 08:20:38,32.28,78.46,1009.86
2025-05-17 08:20:37,32.27,78.47,1009.88
2025-05-17 08:20:37,32.27,78.47,1009.88
2025-05-17 08:20:36,32.27,78.46,1009.91
2025-05-17 08:20:36,32.27,78.46,1009.91
2025-05-17 08:20:35,32.29,78.46,1009.89
2025-05-17 08:20:35,32.29,78.46,1009.89
2025-05-17 08:20:34,32.28,78.45,1009.86
2025-05-17 08:20:34,32.28,78.45,1009.86
2025-05-17 08:20:33,32.28,78.44,1009.87
2025-05-17 08:20:33,32.28,78.44,1009.87
2025-05-17 08:20:32,32.27,78.44,1009.9
2025-05-17 08:20:32,32.27,78.44,1009.9
2025-05-17 08:20:31,32.27,78.44,1009.88
2025-05-17 08:20:31,32.27,78.44,1009.88
2025-05-17 08:20:30,32.28,78.44,1009.87
2025-05-17 08:20:30,32.28,78.44,1009.87
2025-05-17 08:20:29,32.29,78.43,1009.89
2025-05-17 08:20:29,32.29,78.43,1009.89
2025-05-17 08:20:28,32.3,78.43,1009.87
2025-05-17 08:20:28,32.3,78.43,1009.87
2025-05-17 08:20:27,32.29,78.44,1009.87
2025-05-17 08:20:27,32.29,78.44,1009.87
2025-05-17 08:20:26,32.29,78.46,1009.89
2025-05-17 08:20:26,32.29,78.46,1009.89
2025-05-17 08:20:25,32.3,78.46,1009.88
2025-05-17 08:20:25,32.3,78.46,1009.88
2025-05-17 08:20:24,32.3,78.46,1009.88
2025-05-17 08:20:24,32.3,78.46,1009.88
2025-05-17 08:20:23,32.29,78.47,1009.9
2025-05-17 08:20:23,32.29,78.47,1009.9
2025-05-17 08:20:22,32.29,78.48,1009.88
2025-05-17 08:20:22,32.29,78.48,1009.88
2025-05-17 08:20:21,32.29,78.48,1009.87
2025-05-17 08:20:21,32.29,78.48,1009.87
2025-05-17 08:20:20,32.27,78.48,1009.89
2025-05-17 08:20:20,32.27,78.48,1009.89
2025-05-17 08:20:19,32.27,78.46,1009.88
2025-05-17 08:20:19,32.27,78.46,1009.88
2025-05-17 08:20:18,32.28,78.47,1009.88
2025-05-17 08:20:18,32.28,78.47,1009.88
2025-05-17 08:20:17,32.28,78.47,1009.86
2025-05-17 08:20:17,32.28,78.47,1009.86
2025-05-17 08:20:16,32.28,78.46,1009.89
2025-05-17 08:20:16,32.28,78.46,1009.89
2025-05-17 08:20:15,32.29,78.48,1009.89
2025-05-17 08:20:15,32.29,78.48,1009.89
2025-05-17 08:20:14,32.29,78.47,1009.88
2025-05-17 08:20:14,32.29,78.47,1009.88
2025-05-17 08:20:13,32.29,78.48,1009.9
2025-05-17 08:20:13,32.29,78.48,1009.9
2025-05-17 08:20:12,32.29,78.49,1009.9
2025-05-17 08:20:11,32.29,78.5,1009.87
2025-05-17 08:20:10,32.28,78.5,1009.88
2025-05-17 08:20:09,32.27,78.51,1009.89
2025-05-17 08:20:09,32.27,78.51,1009.89
2025-05-17 08:20:08,32.26,78.51,1009.86
2025-05-17 08:20:08,32.26,78.51,1009.86
2025-05-17 08:20:07,32.26,78.51,1009.87
2025-05-17 08:20:07,32.26,78.51,1009.87
2025-05-17 08:20:06,32.25,78.5,1009.85
2025-05-17 08:20:06,32.25,78.5,1009.85
2025-05-17 08:20:05,32.26,78.5,1009.89
2025-05-17 08:20:05,32.26,78.5,1009.89
2025-05-17 08:20:04,32.26,78.49,1009.88
2025-05-17 08:20:04,32.26,78.49,1009.88
2025-05-17 08:20:03,32.25,78.48,1009.88
2025-05-17 08:20:03,32.25,78.48,1009.88
2025-05-17 08:20:02,32.26,78.48,1009.88
2025-05-17 08:20:02,32.26,78.48,1009.88
2025-05-17 08:20:01,32.26,78.5,1009.89
2025-05-17 08:20:01,32.26,78.5,1009.89
2025-05-17 08:20:00,32.27,78.5,1009.92
2025-05-17 08:20:00,32.27,78.5,1009.92
2025-05-17 08:19:59,32.28,78.49,1009.92
2025-05-17 08:19:59,32.28,78.49,1009.92
2025-05-17 08:19:58,32.29,78.5,1009.9
2025-05-17 08:19:58,32.29,78.5,1009.9
2025-05-17 08:19:57,32.28,78.52,1009.87
2025-05-17 08:19:57,32.28,78.52,1009.87
2025-05-17 08:19:56,32.27,78.54,1009.87
2025-05-17 08:19:56,32.27,78.54,1009.87
2025-05-17 08:19:55,32.26,78.56,1009.84
2025-05-17 08:19:55,32.26,78.56,1009.84
2025-05-17 08:19:54,32.25,78.57,1009.9
2025-05-17 08:19:54,32.25,78.57,1009.9
2025-05-17 08:19:53,32.24,78.59,1009.9
2025-05-17 08:19:53,32.24,78.59,1009.9
2025-05-17 08:19:52,32.24,78.61,1009.88
2025-05-17 08:19:52,32.24,78.61,1009.88
2025-05-17 08:19:51,32.24,78.61,1009.89
2025-05-17 08:19:51,32.24,78.61,1009.89
2025-05-17 08:19:50,32.25,78.59,1009.9
2025-05-17 08:19:50,32.25,78.59,1009.9
2025-05-17 08:19:49,32.24,78.57,1009.89
2025-05-17 08:19:49,32.24,78.57,1009.89
2025-05-17 08:19:48,32.25,78.56,1009.9
2025-05-17 08:19:48,32.25,78.56,1009.9
2025-05-17 08:19:46,32.25,78.55,1009.89
2025-05-17 08:19:46,32.25,78.55,1009.89
2025-05-17 08:19:45,32.27,78.55,1009.87
2025-05-17 08:19:45,32.27,78.55,1009.87
2025-05-17 08:19:45,32.27,78.55,1009.89
2025-05-17 08:19:45,32.27,78.55,1009.89
2025-05-17 08:19:44,32.27,78.6,1009.88
2025-05-17 08:19:44,32.27,78.6,1009.88
2025-05-17 08:19:42,32.25,78.62,1009.92
2025-05-17 08:19:42,32.25,78.62,1009.92
2025-05-17 08:19:41,32.25,78.63,1009.9
2025-05-17 08:19:41,32.25,78.63,1009.9
2025-05-17 08:19:41,32.25,78.61,1009.9
2025-05-17 08:19:41,32.25,78.61,1009.9
2025-05-17 08:19:39,32.23,78.63,1009.89
2025-05-17 08:19:39,32.23,78.63,1009.89
2025-05-17 08:19:38,32.23,78.65,1009.92
2025-05-17 08:19:37,32.23,78.66,1009.9
2025-05-17 08:19:36,32.24,78.65,1009.89
2025-05-17 08:19:35,32.22,78.66,1009.93
2025-05-17 08:19:35,32.22,78.66,1009.93
2025-05-17 08:19:34,32.23,78.69,1009.89
2025-05-17 08:19:34,32.23,78.69,1009.89
2025-05-17 08:19:33,32.24,78.72,1009.86
2025-05-17 08:19:33,32.24,78.72,1009.86
2025-05-17 08:19:32,32.24,78.73,1009.89
2025-05-17 08:19:32,32.24,78.73,1009.89
2025-05-17 08:19:31,32.24,78.72,1009.88
2025-05-17 08:19:31,32.24,78.72,1009.88
2025-05-17 08:19:30,32.23,78.74,1009.91
2025-05-17 08:19:30,32.23,78.72,1009.91
2025-05-17 08:19:30,32.23,78.72,1009.91
2025-05-17 08:19:29,32.24,78.75,1009.94
2025-05-17 08:19:29,32.23,78.74,1009.91
2025-05-17 08:19:28,32.23,78.75,1009.88
2025-05-17 08:19:28,32.24,78.75,1009.94
2025-05-17 08:19:27,32.22,78.77,1009.9
2025-05-17 08:19:27,32.23,78.75,1009.88
2025-05-17 08:19:26,32.22,78.77,1009.92
2025-05-17 08:19:26,32.22,78.77,1009.9
2025-05-17 08:19:25,32.22,78.77,1009.92
2025-05-17 08:19:24,32.23,78.78,1009.92
2025-05-17 08:19:24,32.23,78.78,1009.92
2025-05-17 08:19:23,32.22,78.8,1009.9
2025-05-17 08:19:23,32.22,78.79,1009.94
2025-05-17 08:19:23,32.22,78.79,1009.91
2025-05-17 08:19:23,32.22,78.79,1009.91
2025-05-17 08:19:23,32.21,78.8,1009.92
2025-05-17 08:19:23,32.21,78.8,1009.92
2025-05-17 08:19:22,32.22,78.79,1009.94
2025-05-17 08:19:21,32.22,78.8,1009.9
2025-05-17 08:19:19,32.23,78.78,1009.91
2025-05-17 08:19:19,32.23,78.78,1009.91
2025-05-17 08:19:19,32.22,78.78,1009.89
2025-05-17 08:19:19,32.22,78.78,1009.89
2025-05-17 08:19:18,32.2,78.8,1009.89
2025-05-17 08:19:18,32.2,78.8,1009.89
2025-05-17 08:19:16,32.2,78.78,1009.91
2025-05-17 08:19:16,32.2,78.8,1009.92
2025-05-17 08:19:16,32.2,78.8,1009.92
2025-05-17 08:19:15,32.2,78.78,1009.91
2025-05-17 08:19:14,32.21,78.77,1009.9
2025-05-17 08:19:14,32.21,78.77,1009.9
2025-05-17 08:19:13,32.2,78.76,1009.9
2025-05-17 08:19:13,32.2,78.76,1009.9
2025-05-17 08:19:12,32.21,78.74,1009.9
2025-05-17 08:19:12,32.21,78.74,1009.9
2025-05-17 08:19:11,32.22,78.76,1009.89
2025-05-17 08:19:11,32.22,78.76,1009.89
2025-05-17 08:19:10,32.23,78.77,1009.88
2025-05-17 08:19:10,32.23,78.77,1009.88
2025-05-17 08:19:09,32.22,78.79,1009.93
2025-05-17 08:19:09,32.22,78.79,1009.93
2025-05-17 08:19:08,32.2,78.79,1009.9
2025-05-17 08:19:08,32.21,78.79,1009.9
2025-05-17 08:19:08,32.21,78.79,1009.9
2025-05-17 08:19:07,32.2,78.79,1009.9
2025-05-17 08:19:06,32.2,78.78,1009.89
2025-05-17 08:19:06,32.2,78.78,1009.89
2025-05-17 08:19:05,32.21,78.78,1009.92
2025-05-17 08:19:05,32.21,78.78,1009.92
2025-05-17 08:19:04,32.22,78.78,1009.92
2025-05-17 08:19:04,32.22,78.78,1009.92
2025-05-17 08:19:03,32.23,78.78,1009.93
2025-05-17 08:19:03,32.23,78.78,1009.93
2025-05-17 08:19:02,32.23,78.81,1009.91
2025-05-17 08:19:02,32.23,78.81,1009.91
2025-05-17 08:19:01,32.21,78.83,1009.9
2025-05-17 08:19:01,32.21,78.83,1009.9
2025-05-17 08:19:01,32.23,78.82,1009.92
2025-05-17 08:19:01,32.23,78.82,1009.92
2025-05-17 08:19:00,32.21,78.84,1009.89
2025-05-17 08:19:00,32.21,78.84,1009.89
2025-05-17 08:18:58,32.21,78.85,1009.9
2025-05-17 08:18:58,32.21,78.85,1009.9
2025-05-17 08:18:57,32.21,78.85,1009.89
2025-05-17 08:18:57,32.21,78.85,1009.89
2025-05-17 08:18:56,32.21,78.86,1009.87
2025-05-17 08:18:56,32.21,78.86,1009.87
2025-05-17 08:18:55,32.2,78.88,1009.91
2025-05-17 08:18:55,32.2,78.88,1009.91
2025-05-17 08:18:54,32.19,78.88,1009.91
2025-05-17 08:18:54,32.19,78.88,1009.91
2025-05-17 08:18:53,32.19,78.89,1009.89
2025-05-17 08:18:53,32.19,78.89,1009.89
2025-05-17 08:18:52,32.19,78.9,1009.93
2025-05-17 08:18:52,32.19,78.9,1009.93
2025-05-17 08:18:51,32.18,78.89,1009.9
2025-05-17 08:18:51,32.18,78.89,1009.9
2025-05-17 08:18:50,32.19,78.88,1009.9
2025-05-17 08:18:50,32.19,78.88,1009.9
2025-05-17 08:18:49,32.18,78.89,1009.88
2025-05-17 08:18:49,32.18,78.89,1009.88
2025-05-17 08:18:48,32.18,78.9,1009.93
2025-05-17 08:18:48,32.18,78.9,1009.93
2025-05-17 08:18:47,32.17,78.9,1009.89
2025-05-17 08:18:47,32.17,78.9,1009.89
2025-05-17 08:18:46,32.17,78.89,1009.92
2025-05-17 08:18:46,32.17,78.89,1009.92
2025-05-17 08:18:46,32.17,78.89,1009.93
2025-05-17 08:18:46,32.17,78.89,1009.93
2025-05-17 08:18:44,32.18,78.88,1009.94
2025-05-17 08:18:44,32.18,78.88,1009.94
2025-05-17 08:18:43,32.18,78.87,1009.92
2025-05-17 08:18:43,32.18,78.87,1009.92
2025-05-17 08:18:42,32.18,78.87,1009.94
2025-05-17 08:18:42,32.18,78.87,1009.94
2025-05-17 08:18:41,32.18,78.86,1009.91
2025-05-17 08:18:41,32.18,78.86,1009.91
2025-05-17 08:18:40,32.17,78.86,1009.9
2025-05-17 08:18:40,32.17,78.86,1009.9
2025-05-17 08:18:39,32.17,78.85,1009.91
2025-05-17 08:18:39,32.17,78.85,1009.91
2025-05-17 08:18:38,32.16,78.85,1009.9
2025-05-17 08:18:38,32.16,78.85,1009.9
2025-05-17 08:18:37,32.16,78.86,1009.89
2025-05-17 08:18:37,32.16,78.86,1009.89
2025-05-17 08:18:36,32.15,78.86,1009.91
2025-05-17 08:18:36,32.15,78.86,1009.91
2025-05-17 08:18:35,32.15,78.86,1009.88
2025-05-17 08:18:35,32.15,78.86,1009.88
2025-05-17 08:18:34,32.16,78.84,1009.88
2025-05-17 08:18:34,32.16,78.84,1009.88
2025-05-17 08:18:33,32.17,78.84,1009.89
2025-05-17 08:18:33,32.17,78.84,1009.89
2025-05-17 08:18:32,32.17,78.85,1009.88
2025-05-17 08:18:32,32.17,78.85,1009.88
2025-05-17 08:18:31,32.18,78.83,1009.92
2025-05-17 08:18:31,32.18,78.83,1009.92
2025-05-17 08:18:30,32.22,78.82,1009.9
2025-05-17 08:18:30,32.2,78.85,1009.91
2025-05-17 08:18:30,32.2,78.85,1009.91
2025-05-17 08:18:29,32.22,78.82,1009.9
2025-05-17 08:18:28,32.22,78.82,1009.87
2025-05-17 08:18:28,32.22,78.82,1009.87
2025-05-17 08:18:27,32.22,78.8,1009.9
2025-05-17 08:18:27,32.22,78.82,1009.91
2025-05-17 08:18:27,32.22,78.82,1009.91
2025-05-17 08:18:26,32.22,78.8,1009.9
2025-05-17 08:18:25,32.21,78.8,1009.9
2025-05-17 08:18:25,32.21,78.8,1009.9
2025-05-17 08:18:24,32.21,78.8,1009.91
2025-05-17 08:18:24,32.21,78.8,1009.91
2025-05-17 08:18:23,32.23,78.79,1009.92
2025-05-17 08:18:23,32.23,78.79,1009.92
2025-05-17 08:18:22,32.23,78.79,1009.93
2025-05-17 08:18:22,32.23,78.79,1009.93
2025-05-17 08:18:21,32.23,78.79,1009.92
2025-05-17 08:18:21,32.23,78.79,1009.92
2025-05-17 08:18:20,32.21,78.8,1009.94
2025-05-17 08:18:20,32.21,78.8,1009.94
2025-05-17 08:18:19,32.22,78.79,1009.95
2025-05-17 08:18:19,32.22,78.79,1009.95
2025-05-17 08:18:18,32.21,78.8,1009.92
2025-05-17 08:18:18,32.21,78.8,1009.92
2025-05-17 08:18:16,32.19,78.77,1009.92
2025-05-17 08:18:16,32.19,78.77,1009.92
2025-05-17 08:18:15,32.21,78.75,1009.92
2025-05-17 08:18:15,32.21,78.75,1009.92
2025-05-17 08:18:15,32.2,78.73,1009.92
2025-05-17 08:18:15,32.2,78.73,1009.92
2025-05-17 08:18:14,32.22,78.75,1009.91
2025-05-17 08:18:14,32.22,78.75,1009.91
2025-05-17 08:18:12,32.22,78.76,1009.91
2025-05-17 08:18:12,32.22,78.76,1009.91
2025-05-17 08:18:11,32.24,78.79,1009.9
2025-05-17 08:18:11,32.24,78.79,1009.9
2025-05-17 08:18:11,32.23,78.76,1009.89
2025-05-17 08:18:11,32.23,78.76,1009.89
2025-05-17 08:18:09,32.23,78.79,1009.91
2025-05-17 08:18:09,32.23,78.79,1009.91
2025-05-17 08:18:08,32.23,78.82,1009.88
2025-05-17 08:18:08,32.23,78.82,1009.88
2025-05-17 08:18:07,32.23,78.84,1009.88
2025-05-17 08:18:07,32.23,78.84,1009.88
2025-05-17 08:18:07,32.24,78.83,1009.89
2025-05-17 08:18:07,32.24,78.83,1009.89
2025-05-17 08:18:05,32.24,78.84,1009.9
2025-05-17 08:18:05,32.24,78.84,1009.9
2025-05-17 08:18:04,32.23,78.85,1009.87
2025-05-17 08:18:04,32.23,78.85,1009.87
2025-05-17 08:18:03,32.23,78.85,1009.85
2025-05-17 08:18:03,32.23,78.85,1009.85
2025-05-17 08:18:02,32.22,78.85,1009.9
2025-05-17 08:18:02,32.22,78.85,1009.9
2025-05-17 08:18:01,32.22,78.87,1009.89
2025-05-17 08:18:01,32.22,78.87,1009.89
2025-05-17 08:18:01,32.23,78.86,1009.88
